None,indicator_id,region_id,date,value
1699,ZSFH,99992,2017-05-31,186556.0
1700,ZSFH,99992,2017-04-30,185600.0
1701,ZSFH,99992,2017-03-31,184940.0
1702,ZSFH,99992,2017-02-28,184629.0
1703,ZSFH,99992,2017-01-31,184057.0
1704,ZSFH,99992,2016-12-31,183561.0
1705,ZSFH,99992,2016-11-30,182886.0
1706,ZSFH,99992,2016-10-31,181830.0
1707,ZSFH,99992,2016-09-30,180747.0
1708,ZSFH,99992,2016-08-31,179657.0
1709,ZSFH,99992,2016-07-31,178832.0
1710,ZSFH,99992,2016-06-30,178107.0
1711,ZSFH,99992,2016-05-31,177622.0
1712,ZSFH,99992,2016-04-30,177149.0
1713,ZSFH,99992,2016-03-31,176498.0
1714,ZSFH,99992,2016-02-29,175534.0
1715,ZSFH,99992,2016-01-31,174418.0
1716,ZSFH,99992,2015-12-31,173176.0
1717,ZSFH,99992,2015-11-30,172053.0
1718,ZSFH,99992,2015-10-31,172070.0
1719,ZSFH,99992,2015-09-30,172107.0
1720,ZSFH,99992,2015-08-31,171939.0
1721,ZSFH,99992,2015-07-31,170809.0
1722,ZSFH,99992,2015-06-30,169558.0
1723,ZSFH,99992,2015-05-31,168341.0
1724,ZSFH,99992,2015-04-30,167040.0
1725,ZSFH,99992,2015-03-31,165911.0
1726,ZSFH,99992,2015-02-28,164923.0
1727,ZSFH,99992,2015-01-31,163977.0
1728,ZSFH,99992,2014-12-31,163154.0
1729,ZSFH,99992,2014-11-30,162234.0
1730,ZSFH,99992,2014-10-31,161085.0
1731,ZSFH,99992,2014-09-30,159975.0
1732,ZSFH,99992,2014-08-31,158969.0
1733,ZSFH,99992,2014-07-31,158253.0
1734,ZSFH,99992,2014-06-30,157542.0
1735,ZSFH,99992,2014-05-31,156712.0
1736,ZSFH,99992,2014-04-30,155926.0
1737,ZSFH,99992,2014-03-31,155013.0
1738,ZSFH,99992,2014-02-28,154334.0
1739,ZSFH,99992,2014-01-31,153735.0
1740,ZSFH,99992,2013-12-31,153175.0
1741,ZSFH,99992,2013-11-30,152457.0
1742,ZSFH,99992,2013-10-31,151484.0
1743,ZSFH,99992,2013-09-30,150510.0
1744,ZSFH,99992,2013-08-31,149571.0
1745,ZSFH,99992,2013-07-31,148787.0
1746,ZSFH,99992,2013-06-30,148062.0
1747,ZSFH,99992,2013-05-31,147207.0
1748,ZSFH,99992,2013-04-30,146304.0
1749,ZSFH,99992,2013-03-31,145422.0
1750,ZSFH,99992,2013-02-28,144239.0
1751,ZSFH,99992,2013-01-31,143015.0
1752,ZSFH,99992,2012-12-31,141749.0
1753,ZSFH,99992,2012-11-30,140898.0
1754,ZSFH,99992,2012-10-31,140112.0
1755,ZSFH,99992,2012-09-30,139422.0
1756,ZSFH,99992,2012-08-31,138858.0
1757,ZSFH,99992,2012-07-31,138393.0
1758,ZSFH,99992,2012-06-30,138009.0
1759,ZSFH,99992,2012-05-31,137905.0
1760,ZSFH,99992,2012-04-30,137843.0
1761,ZSFH,99992,2012-03-31,137816.0
1762,ZSFH,99992,2012-02-29,137841.0
1763,ZSFH,99992,2012-01-31,137967.0
1764,ZSFH,99992,2011-12-31,138163.0
1765,ZSFH,99992,2011-11-30,138121.0
1766,ZSFH,99992,2011-10-31,138100.0
1767,ZSFH,99992,2011-09-30,138126.0
1768,ZSFH,99992,2011-08-31,138210.0
1769,ZSFH,99992,2011-07-31,138504.0
1770,ZSFH,99992,2011-06-30,138836.0
1771,ZSFH,99992,2011-05-31,139305.0
1772,ZSFH,99992,2011-04-30,140036.0
1773,ZSFH,99992,2011-03-31,140855.0
1774,ZSFH,99992,2011-02-28,141751.0
1775,ZSFH,99992,2011-01-31,142545.0
1776,ZSFH,99992,2010-12-31,143566.0
1777,ZSFH,99992,2010-11-30,144378.0
1778,ZSFH,99992,2010-10-31,145242.0
1779,ZSFH,99992,2010-09-30,145822.0
1780,ZSFH,99992,2010-08-31,146660.0
1781,ZSFH,99992,2010-07-31,147115.0
1782,ZSFH,99992,2010-06-30,147462.0
1783,ZSFH,99992,2010-05-31,147592.0
1784,ZSFH,99992,2010-04-30,147651.0
1785,ZSFH,99992,2010-03-31,147897.0
1786,ZSFH,99992,2010-02-28,148370.0
1787,ZSFH,99992,2010-01-31,149119.0
1788,ZSFH,99992,2009-12-31,149696.0
1789,ZSFH,99992,2009-11-30,151072.0
1790,ZSFH,99992,2009-10-31,152467.0
1791,ZSFH,99992,2009-09-30,154336.0
1792,ZSFH,99992,2009-08-31,155451.0
1793,ZSFH,99992,2009-07-31,156871.0
1794,ZSFH,99992,2009-06-30,158190.0
1795,ZSFH,99992,2009-05-31,159738.0
1796,ZSFH,99992,2009-04-30,161118.0
1797,ZSFH,99992,2009-03-31,162440.0
1798,ZSFH,99992,2009-02-28,162661.0
1799,ZSFH,99992,2009-01-31,162882.0
1800,ZSFH,99992,2008-12-31,163048.0
1801,ZSFH,99992,2008-11-30,163869.0
1802,ZSFH,99992,2008-10-31,164750.0
1803,ZSFH,99992,2008-09-30,165626.0
1804,ZSFH,99992,2008-08-31,166841.0
1805,ZSFH,99992,2008-07-31,167763.0
1806,ZSFH,99992,2008-06-30,168744.0
1807,ZSFH,99992,2008-05-31,169539.0
1808,ZSFH,99992,2008-04-30,170503.0
1809,ZSFH,99992,2008-03-31,171166.0
1810,ZSFH,99992,2008-02-29,173291.0
1811,ZSFH,99992,2008-01-31,174871.0
1812,ZSFH,99992,2007-12-31,176501.0
1813,ZSFH,99992,2007-11-30,175948.0
1814,ZSFH,99992,2007-10-31,175283.0
1815,ZSFH,99992,2007-09-30,173855.0
1816,ZSFH,99992,2007-08-31,172522.0
1817,ZSFH,99992,2007-07-31,171243.0
1818,ZSFH,99992,2007-06-30,170454.0
1819,ZSFH,99992,2007-05-31,169599.0
1820,ZSFH,99992,2007-04-30,168844.0
1821,ZSFH,99992,2007-03-31,167504.0
1822,ZSFH,99992,2007-02-28,165873.0
1823,ZSFH,99992,2007-01-31,163906.0
1824,ZSFH,99992,2006-12-31,162131.0
1825,ZSFH,99992,2006-11-30,160708.0
1826,ZSFH,99992,2006-10-31,159436.0
1827,ZSFH,99992,2006-09-30,158931.0
1828,ZSFH,99992,2006-08-31,158494.0
1829,ZSFH,99992,2006-07-31,157754.0
1830,ZSFH,99992,2006-06-30,156862.0
1831,ZSFH,99992,2006-05-31,156080.0
1832,ZSFH,99992,2006-04-30,156002.0
1833,ZSFH,99992,2006-03-31,154147.0
1834,ZSFH,99992,2006-02-28,151664.0
1835,ZSFH,99992,2006-01-31,148739.0
1836,ZSFH,99992,2005-12-31,146998.0
1837,ZSFH,99992,2005-11-30,145606.0
1838,ZSFH,99992,2005-10-31,144071.0
1839,ZSFH,99992,2005-09-30,142274.0
1840,ZSFH,99992,2005-08-31,140343.0
1841,ZSFH,99992,2005-07-31,138611.0
1842,ZSFH,99992,2005-06-30,136781.0
1843,ZSFH,99992,2005-05-31,134917.0
1844,ZSFH,99992,2005-04-30,132546.0
1845,ZSFH,99992,2005-03-31,131593.0
1846,ZSFH,99992,2005-02-28,131003.0
1847,ZSFH,99992,2005-01-31,131793.0
1848,ZSFH,99991,2022-06-30,641507.0
1849,ZSFH,99991,2022-05-31,635512.0
1850,ZSFH,99991,2022-04-30,626207.0
1851,ZSFH,99991,2022-03-31,625069.0
1852,ZSFH,99991,2022-02-28,606833.0
1853,ZSFH,99991,2022-01-31,590422.0
1854,ZSFH,99991,2021-12-31,586166.0
1855,ZSFH,99991,2021-11-30,577481.0
1856,ZSFH,99991,2021-10-31,567400.0
1857,ZSFH,99991,2021-09-30,554458.0
1858,ZSFH,99991,2021-08-31,541709.0
1859,ZSFH,99991,2021-07-31,482369.0
1860,ZSFH,99991,2021-06-30,471545.0
1861,ZSFH,99991,2021-05-31,460939.0
1862,ZSFH,99991,2021-04-30,438643.0
1863,ZSFH,99991,2021-03-31,431136.0
1864,ZSFH,99991,2021-02-28,424018.0
1865,ZSFH,99991,2021-01-31,419557.0
1866,ZSFH,99991,2020-12-31,420458.0
1867,ZSFH,99991,2020-11-30,412321.0
1868,ZSFH,99991,2020-10-31,403321.0
1869,ZSFH,99991,2020-09-30,395478.0
1870,ZSFH,99991,2020-08-31,397305.0
1871,ZSFH,99991,2020-07-31,396774.0
1872,ZSFH,99991,2020-06-30,413466.0
1873,ZSFH,99991,2020-05-31,419984.0
1874,ZSFH,99991,2020-04-30,383462.0
1875,ZSFH,99991,2020-03-31,381903.0
1876,ZSFH,99991,2020-02-29,379254.0
1877,ZSFH,99991,2020-01-31,377573.0
1878,ZSFH,99991,2019-12-31,374836.0
1879,ZSFH,99991,2019-11-30,373861.0
1880,ZSFH,99991,2019-10-31,371995.0
1881,ZSFH,99991,2019-09-30,368996.0
1882,ZSFH,99991,2019-08-31,364628.0
1883,ZSFH,99991,2019-07-31,360247.0
1884,ZSFH,99991,2019-06-30,356010.0
1885,ZSFH,99991,2019-05-31,352636.0
1886,ZSFH,99991,2019-04-30,350743.0
1887,ZSFH,99991,2019-03-31,348814.0
1888,ZSFH,99991,2019-02-28,347274.0
1889,ZSFH,99991,2019-01-31,343965.0
1890,ZSFH,99991,2018-12-31,340465.0
1891,ZSFH,99991,2018-11-30,335632.0
1892,ZSFH,99991,2018-10-31,330915.0
1893,ZSFH,99991,2018-09-30,328405.0
1894,ZSFH,99991,2018-08-31,326874.0
1895,ZSFH,99991,2018-07-31,325322.0
1896,ZSFH,99991,2018-06-30,322551.0
1897,ZSFH,99991,2018-05-31,319609.0
1898,ZSFH,99991,2018-04-30,316393.0
1899,ZSFH,99991,2018-03-31,313005.0
1900,ZSFH,99991,2018-02-28,309687.0
1901,ZSFH,99991,2018-01-31,306901.0
1902,ZSFH,99991,2017-12-31,305313.0
1903,ZSFH,99991,2017-11-30,302710.0
1904,ZSFH,99991,2017-10-31,300699.0
1905,ZSFH,99991,2017-09-30,297635.0
1906,ZSFH,99991,2017-08-31,295914.0
1907,ZSFH,99991,2017-07-31,293270.0
1908,ZSFH,99991,2017-06-30,290964.0
1909,ZSFH,99991,2017-05-31,288426.0
1910,ZSFH,99991,2017-04-30,286339.0
1911,ZSFH,99991,2017-03-31,282463.0
1912,ZSFH,99991,2017-02-28,280821.0
1913,ZSFH,99991,2017-01-31,279186.0
1914,ZSFH,99991,2016-12-31,279531.0
1915,ZSFH,99991,2016-11-30,278633.0
1916,ZSFH,99991,2016-10-31,278857.0
1917,ZSFH,99991,2016-09-30,278030.0
1918,ZSFH,99991,2016-08-31,276195.0
1919,ZSFH,99991,2016-07-31,273765.0
1920,ZSFH,99991,2016-06-30,271759.0
1921,ZSFH,99991,2016-05-31,269776.0
1922,ZSFH,99991,2016-04-30,267871.0
1923,ZSFH,99991,2016-03-31,270047.0
1924,ZSFH,99991,2016-02-29,271094.0
1925,ZSFH,99991,2016-01-31,271828.0
1926,ZSFH,99991,2015-12-31,268477.0
1927,ZSFH,99991,2015-11-30,266571.0
1928,ZSFH,99991,2015-10-31,264669.0
1929,ZSFH,99991,2015-09-30,263557.0
1930,ZSFH,99991,2015-08-31,262337.0
1931,ZSFH,99991,2015-07-31,262128.0
1932,ZSFH,99991,2015-06-30,262860.0
1933,ZSFH,99991,2015-05-31,263133.0
1934,ZSFH,99991,2015-04-30,263135.0
1935,ZSFH,99991,2015-03-31,261081.0
1936,ZSFH,99991,2015-02-28,259333.0
1937,ZSFH,99991,2015-01-31,257665.0
1938,ZSFH,99991,2014-12-31,257077.0
1939,ZSFH,99991,2014-11-30,255449.0
1940,ZSFH,99991,2014-10-31,253114.0
1941,ZSFH,99991,2014-09-30,250765.0
1942,ZSFH,99991,2014-08-31,249945.0
1943,ZSFH,99991,2014-07-31,249019.0
1944,ZSFH,99991,2014-06-30,247775.0
1945,ZSFH,99991,2014-05-31,246908.0
1946,ZSFH,99991,2014-04-30,245889.0
1947,ZSFH,99991,2014-03-31,244742.0
1948,ZSFH,99991,2014-02-28,243387.0
1949,ZSFH,99991,2014-01-31,242418.0
1950,ZSFH,99991,2013-12-31,241840.0
1951,ZSFH,99991,2013-11-30,242056.0
1952,ZSFH,99991,2013-10-31,242600.0
1953,ZSFH,99991,2013-09-30,243384.0
1954,ZSFH,99991,2013-08-31,242602.0
1955,ZSFH,99991,2013-07-31,241783.0
1956,ZSFH,99991,2013-06-30,240225.0
1957,ZSFH,99991,2013-05-31,238542.0
1958,ZSFH,99991,2013-04-30,235768.0
1959,ZSFH,99991,2013-03-31,233368.0
1960,ZSFH,99991,2013-02-28,231388.0
1961,ZSFH,99991,2013-01-31,229495.0
1962,ZSFH,99991,2012-12-31,227441.0
1963,ZSFH,99991,2012-11-30,225283.0
1964,ZSFH,99991,2012-10-31,223306.0
1965,ZSFH,99991,2012-09-30,221288.0
1966,ZSFH,99991,2012-08-31,219480.0
1967,ZSFH,99991,2012-07-31,218235.0
1968,ZSFH,99991,2012-06-30,217809.0
1969,ZSFH,99991,2012-05-31,217456.0
1970,ZSFH,99991,2012-04-30,217422.0
1971,ZSFH,99991,2012-03-31,217027.0
1972,ZSFH,99991,2012-02-29,215420.0
1973,ZSFH,99991,2012-01-31,214158.0
1974,ZSFH,99991,2011-12-31,213188.0
1975,ZSFH,99991,2011-11-30,212564.0
1976,ZSFH,99991,2011-10-31,211878.0
1977,ZSFH,99991,2011-09-30,210999.0
1978,ZSFH,99991,2011-08-31,211224.0
1979,ZSFH,99991,2011-07-31,211646.0
1980,ZSFH,99991,2011-06-30,210633.0
1981,ZSFH,99991,2011-05-31,209986.0
1982,ZSFH,99991,2011-04-30,210198.0
1983,ZSFH,99991,2011-03-31,211688.0
1984,ZSFH,99991,2011-02-28,213694.0
1985,ZSFH,99991,2011-01-31,214449.0
1986,ZSFH,99991,2010-12-31,215660.0
1987,ZSFH,99991,2010-11-30,216248.0
1988,ZSFH,99991,2010-10-31,217625.0
1989,ZSFH,99991,2010-09-30,220307.0
1990,ZSFH,99991,2010-08-31,222365.0
1991,ZSFH,99991,2010-07-31,222372.0
1992,ZSFH,99991,2010-06-30,222565.0
1993,ZSFH,99991,2010-05-31,221819.0
1994,ZSFH,99991,2010-04-30,221646.0
1995,ZSFH,99991,2010-03-31,219765.0
1996,ZSFH,99991,2010-02-28,219192.0
1997,ZSFH,99991,2010-01-31,219857.0
1998,ZSFH,99991,2009-12-31,220514.0
1999,ZSFH,99991,2009-11-30,220648.0
2000,ZSFH,99991,2009-10-31,219316.0
2001,ZSFH,99991,2009-09-30,216121.0
2002,ZSFH,99991,2009-08-31,214414.0
2003,ZSFH,99991,2009-07-31,214303.0
2004,ZSFH,99991,2009-06-30,216404.0
2005,ZSFH,99991,2009-05-31,217613.0
2006,ZSFH,99991,2009-04-30,218080.0
2007,ZSFH,99991,2009-03-31,218809.0
2008,ZSFH,99991,2009-02-28,218925.0
2009,ZSFH,99991,2009-01-31,218894.0
2010,ZSFH,99991,2008-12-31,218278.0
2011,ZSFH,99991,2008-11-30,219419.0
2012,ZSFH,99991,2008-10-31,221797.0
2013,ZSFH,99991,2008-09-30,224109.0
2014,ZSFH,99991,2008-08-31,224637.0
2015,ZSFH,99991,2008-07-31,223388.0
2016,ZSFH,99991,2008-06-30,221283.0
2017,ZSFH,99991,2008-05-31,222184.0
2018,ZSFH,99991,2008-04-30,224026.0
2019,ZSFH,99991,2008-03-31,226719.0
2020,ZSFH,99991,2008-02-29,227014.0
2021,ZSFH,99991,2008-01-31,225982.0
2022,ZSFH,99991,2007-12-31,224795.0
2023,ZSFH,99991,2007-11-30,223855.0
2024,ZSFH,99991,2007-10-31,221476.0
2025,ZSFH,99991,2007-09-30,219803.0
2026,ZSFH,99991,2007-08-31,215587.0
2027,ZSFH,99991,2007-07-31,213381.0
2028,ZSFH,99991,2007-06-30,211119.0
2029,ZSFH,99991,2007-05-31,209186.0
2030,ZSFH,99991,2007-04-30,205818.0
2031,ZSFH,99991,2007-03-31,201225.0
2032,ZSFH,99991,2007-02-28,198015.0
2033,ZSFH,99991,2007-01-31,195999.0
2034,ZSFH,99991,2006-12-31,193725.0
2035,ZSFH,99991,2006-11-30,191162.0
2036,ZSFH,99991,2006-10-31,188754.0
2037,ZSFH,99991,2006-09-30,186492.0
2038,ZSFH,99991,2006-08-31,185542.0
2039,ZSFH,99991,2006-07-31,185346.0
2040,ZSFH,99991,2006-06-30,185129.0
2041,ZSFH,99991,2006-05-31,183767.0
2042,ZSFH,99991,2006-04-30,182581.0
2043,ZSFH,99991,2006-03-31,181891.0
2044,ZSFH,99991,2006-02-28,181204.0
2045,ZSFH,99991,2006-01-31,180111.0
2046,ZSFH,99991,2005-12-31,179246.0
2047,ZSFH,99991,2005-11-30,178132.0
2048,ZSFH,99991,2005-10-31,177200.0
2049,ZSFH,99991,2005-09-30,175860.0
2050,ZSFH,99991,2005-08-31,174694.0
2051,ZSFH,99991,2005-07-31,172389.0
2052,ZSFH,99991,2005-06-30,170109.0
2053,ZSFH,99991,2005-05-31,168791.0
2054,ZSFH,99991,2005-04-30,167904.0
2055,ZSFH,99990,2022-06-30,355233.0
2056,ZSFH,99990,2022-05-31,349492.0
2057,ZSFH,99990,2022-04-30,347414.0
2058,ZSFH,99990,2022-03-31,341843.0
2059,ZSFH,99990,2022-02-28,337563.0
2060,ZSFH,99990,2022-01-31,336487.0
2061,ZSFH,99990,2021-12-31,325443.0
2062,ZSFH,99990,2021-11-30,319367.0
2063,ZSFH,99990,2021-10-31,314637.0
2064,ZSFH,99990,2021-09-30,308409.0
2065,ZSFH,99990,2021-08-31,303038.0
2066,ZSFH,99990,2021-07-31,279306.0
2067,ZSFH,99990,2021-06-30,275909.0
2068,ZSFH,99990,2021-05-31,272626.0
2069,ZSFH,99990,2021-04-30,263240.0
2070,ZSFH,99990,2021-03-31,259485.0
2071,ZSFH,99990,2021-02-28,252520.0
2072,ZSFH,99990,2021-01-31,248374.0
2073,ZSFH,99990,2020-12-31,249352.0
2074,ZSFH,99990,2020-11-30,245443.0
2075,ZSFH,99990,2020-10-31,243820.0
2076,ZSFH,99990,2020-09-30,239126.0
2077,ZSFH,99990,2020-08-31,228170.0
2078,ZSFH,99990,2020-07-31,229001.0
2079,ZSFH,99990,2020-06-30,244886.0
2080,ZSFH,99990,2020-05-31,242922.0
2081,ZSFH,99990,2020-04-30,243701.0
2082,ZSFH,99990,2020-03-31,244406.0
2083,ZSFH,99990,2020-02-29,244679.0
2084,ZSFH,99990,2020-01-31,244199.0
2085,ZSFH,99990,2019-12-31,244691.0
2086,ZSFH,99990,2019-11-30,245456.0
2087,ZSFH,99990,2019-10-31,246538.0
2088,ZSFH,99990,2019-09-30,245883.0
2089,ZSFH,99990,2019-08-31,245210.0
2090,ZSFH,99990,2019-07-31,244339.0
2091,ZSFH,99990,2019-06-30,243906.0
2092,ZSFH,99990,2019-05-31,243065.0
2093,ZSFH,99990,2019-04-30,241726.0
2094,ZSFH,99990,2019-03-31,239831.0
2095,ZSFH,99990,2019-02-28,239624.0
2096,ZSFH,99990,2019-01-31,239706.0
2097,ZSFH,99990,2018-12-31,239149.0
2098,ZSFH,99990,2018-11-30,237039.0
2099,ZSFH,99990,2018-10-31,234717.0
2100,ZSFH,99990,2018-09-30,233920.0
2101,ZSFH,99990,2018-08-31,233351.0
2102,ZSFH,99990,2018-07-31,233391.0
2103,ZSFH,99990,2018-06-30,232732.0
2104,ZSFH,99990,2018-05-31,232521.0
2105,ZSFH,99990,2018-04-30,232131.0
2106,ZSFH,99990,2018-03-31,232517.0
2107,ZSFH,99990,2018-02-28,230437.0
2108,ZSFH,99990,2018-01-31,229055.0
2109,ZSFH,99990,2017-12-31,225642.0
2110,ZSFH,99990,2017-11-30,224143.0
2111,ZSFH,99990,2017-10-31,221913.0
2112,ZSFH,99990,2017-09-30,221235.0
2113,ZSFH,99990,2017-08-31,220219.0
2114,ZSFH,99990,2017-07-31,219553.0
2115,ZSFH,99990,2017-06-30,218924.0
2116,ZSFH,99990,2017-05-31,217763.0
2117,ZSFH,99990,2017-04-30,215961.0
2118,ZSFH,99990,2017-03-31,212432.0
2119,ZSFH,99990,2017-02-28,209805.0
2120,ZSFH,99990,2017-01-31,207480.0
2121,ZSFH,99990,2016-12-31,207403.0
2122,ZSFH,99990,2016-11-30,206675.0
2123,ZSFH,99990,2016-10-31,206570.0
2124,ZSFH,99990,2016-09-30,204827.0
2125,ZSFH,99990,2016-08-31,202713.0
2126,ZSFH,99990,2016-07-31,199278.0
2127,ZSFH,99990,2016-06-30,196484.0
2128,ZSFH,99990,2016-05-31,194078.0
2129,ZSFH,99990,2016-04-30,192333.0
2130,ZSFH,99990,2016-03-31,192438.0
2131,ZSFH,99990,2016-02-29,193405.0
2132,ZSFH,99990,2016-01-31,193869.0
2133,ZSFH,99990,2015-12-31,192366.0
2134,ZSFH,99990,2015-11-30,190530.0
2135,ZSFH,99990,2015-10-31,188096.0
2136,ZSFH,99990,2015-09-30,186127.0
2137,ZSFH,99990,2015-08-31,183921.0
2138,ZSFH,99990,2015-07-31,182375.0
2139,ZSFH,99990,2015-06-30,181072.0
2140,ZSFH,99990,2015-05-31,180175.0
2141,ZSFH,99990,2015-04-30,178794.0
2142,ZSFH,99990,2015-03-31,176804.0
2143,ZSFH,99990,2015-02-28,174449.0
2144,ZSFH,99990,2015-01-31,172764.0
2145,ZSFH,99990,2014-12-31,171096.0
2146,ZSFH,99990,2014-11-30,169476.0
2147,ZSFH,99990,2014-10-31,167247.0
2148,ZSFH,99990,2014-09-30,165563.0
2149,ZSFH,99990,2014-08-31,164313.0
2150,ZSFH,99990,2014-07-31,163805.0
2151,ZSFH,99990,2014-06-30,162043.0
2152,ZSFH,99990,2014-05-31,160426.0
2153,ZSFH,99990,2014-04-30,159115.0
2154,ZSFH,99990,2014-03-31,158135.0
2155,ZSFH,99990,2014-02-28,154817.0
2156,ZSFH,99990,2014-01-31,151326.0
2157,ZSFH,99990,2013-12-31,148262.0
2158,ZSFH,99990,2013-11-30,146915.0
2159,ZSFH,99990,2013-10-31,146797.0
2160,ZSFH,99990,2013-09-30,146513.0
2161,ZSFH,99990,2013-08-31,146648.0
2162,ZSFH,99990,2013-07-31,145616.0
2163,ZSFH,99990,2013-06-30,145508.0
2164,ZSFH,99990,2013-05-31,144485.0
2165,ZSFH,99990,2013-04-30,143680.0
2166,ZSFH,99990,2013-03-31,142181.0
2167,ZSFH,99990,2013-02-28,142608.0
2168,ZSFH,99990,2013-01-31,142942.0
2169,ZSFH,99990,2012-12-31,143559.0
2170,ZSFH,99990,2012-11-30,143419.0
2171,ZSFH,99990,2012-10-31,143132.0
2172,ZSFH,99990,2012-09-30,142821.0
2173,ZSFH,99990,2012-08-31,141970.0
2174,ZSFH,99990,2012-07-31,141177.0
2175,ZSFH,99990,2012-06-30,141056.0
2176,ZSFH,99990,2012-05-31,141368.0
2177,ZSFH,99990,2012-04-30,141223.0
2178,ZSFH,99990,2012-03-31,140844.0
2179,ZSFH,99990,2012-02-29,141445.0
2180,ZSFH,99990,2012-01-31,142004.0
2181,ZSFH,99990,2011-12-31,143196.0
2182,ZSFH,99990,2011-11-30,143140.0
2183,ZSFH,99990,2011-10-31,143345.0
2184,ZSFH,99990,2011-09-30,143241.0
2185,ZSFH,99990,2011-08-31,143316.0
2186,ZSFH,99990,2011-07-31,143802.0
2187,ZSFH,99990,2011-06-30,143127.0
2188,ZSFH,99990,2011-05-31,142788.0
2189,ZSFH,99990,2011-04-30,143015.0
2190,ZSFH,99990,2011-03-31,144255.0
2191,ZSFH,99990,2011-02-28,144209.0
2192,ZSFH,99990,2011-01-31,144459.0
2193,ZSFH,99990,2010-12-31,144542.0
2194,ZSFH,99990,2010-11-30,145055.0
2195,ZSFH,99990,2010-10-31,143972.0
2196,ZSFH,99990,2010-09-30,141830.0
2197,ZSFH,99990,2010-08-31,140214.0
2198,ZSFH,99990,2010-07-31,139005.0
2199,ZSFH,99990,2010-06-30,139078.0
2200,ZSFH,99990,2010-05-31,138914.0
2201,ZSFH,99990,2010-04-30,140490.0
2202,ZSFH,99990,2010-03-31,141239.0
2203,ZSFH,99990,2010-02-28,142882.0
2204,ZSFH,99990,2010-01-31,142226.0
2205,ZSFH,99990,2009-12-31,140981.0
2206,ZSFH,99990,2009-11-30,140104.0
2207,ZSFH,99990,2009-10-31,141228.0
2208,ZSFH,99990,2009-09-30,144452.0
2209,ZSFH,99990,2009-08-31,147346.0
2210,ZSFH,99990,2009-07-31,150060.0
2211,ZSFH,99990,2009-06-30,151325.0
2212,ZSFH,99990,2009-05-31,153018.0
2213,ZSFH,99990,2009-04-30,152339.0
2214,ZSFH,99990,2009-03-31,152253.0
2215,ZSFH,99990,2009-02-28,151906.0
2216,ZSFH,99990,2009-01-31,154968.0
2217,ZSFH,99990,2008-12-31,157879.0
2218,ZSFH,99990,2008-11-30,159263.0
2219,ZSFH,99990,2008-10-31,160214.0
2220,ZSFH,99990,2008-09-30,161625.0
2221,ZSFH,99990,2008-08-31,163521.0
2222,ZSFH,99990,2008-07-31,164726.0
2223,ZSFH,99990,2008-06-30,165978.0
2224,ZSFH,99990,2008-05-31,166800.0
2225,ZSFH,99990,2008-04-30,166889.0
2226,ZSFH,99990,2008-03-31,166597.0
2227,ZSFH,99990,2008-02-29,167243.0
2228,ZSFH,99990,2008-01-31,168187.0
2229,ZSFH,99990,2007-12-31,170389.0
2230,ZSFH,99990,2007-11-30,172947.0
2231,ZSFH,99990,2007-10-31,174338.0
2232,ZSFH,99990,2007-09-30,174231.0
2233,ZSFH,99990,2007-08-31,173559.0
2234,ZSFH,99990,2007-07-31,173534.0
2235,ZSFH,99990,2007-06-30,173354.0
2236,ZSFH,99990,2007-05-31,173477.0
2237,ZSFH,99990,2007-04-30,174036.0
2238,ZSFH,99990,2007-03-31,175325.0
2239,ZSFH,99990,2007-02-28,174716.0
2240,ZSFH,99990,2007-01-31,173182.0
2241,ZSFH,99990,2006-12-31,171713.0
2242,ZSFH,99990,2006-11-30,171431.0
2243,ZSFH,99990,2006-10-31,170073.0
2244,ZSFH,99990,2006-09-30,166886.0
2245,ZSFH,99990,2006-08-31,163177.0
2246,ZSFH,99990,2006-07-31,160254.0
2247,ZSFH,99990,2006-06-30,158665.0
2248,ZSFH,99990,2006-05-31,156905.0
2249,ZSFH,99990,2006-04-30,157525.0
2250,ZSFH,99990,2006-03-31,157440.0
2251,ZSFH,99990,2006-02-28,159048.0
2252,ZSFH,99990,2006-01-31,159114.0
2253,ZSFH,99990,2005-12-31,158651.0
2254,ZSFH,99990,2005-11-30,157406.0
2255,ZSFH,99990,2005-10-31,157306.0
2256,ZSFH,99990,2005-09-30,158847.0
2257,ZSFH,99990,2005-08-31,160824.0
2258,ZSFH,99990,2005-07-31,162026.0
2259,ZSFH,99990,2005-06-30,162225.0
2260,ZSFH,99990,2005-05-31,162397.0
2261,ZSFH,99990,2005-04-30,160704.0
2262,ZSFH,99990,2005-03-31,160250.0
2263,ZSFH,99990,2005-02-28,157904.0
2264,ZSFH,9999,2022-06-30,264527.0
2265,ZSFH,9999,2022-05-31,261373.0
2266,ZSFH,9999,2022-04-30,259558.0
2267,ZSFH,9999,2022-03-31,255898.0
2268,ZSFH,9999,2022-02-28,252036.0
2269,ZSFH,9999,2022-01-31,249364.0
2270,ZSFH,9999,2021-12-31,243504.0
2271,ZSFH,9999,2021-11-30,239780.0
2272,ZSFH,9999,2021-10-31,237815.0
2273,ZSFH,9999,2021-09-30,236403.0
2274,ZSFH,9999,2021-08-31,234794.0
2275,ZSFH,9999,2021-07-31,224350.0
2276,ZSFH,9999,2021-06-30,222020.0
2277,ZSFH,9999,2021-05-31,219960.0
2278,ZSFH,9999,2021-04-30,218434.0
2279,ZSFH,9999,2021-03-31,216272.0
2280,ZSFH,9999,2021-02-28,211038.0
